children,days_employed,dob_years,education,education_id,family_status,family_status_id,gender,income_type,debt,total_income,purpose,age_range,debt_name,children_range,income_range,purpose_classified,creditworthy
0,32.0,21,secondary education,1,married,0,F,employee,0,114424.17138353766,building a property,20-30,no deudor,sin hijos,27000+,real estate,0
0,50.0,39,secondary education,1,married,0,F,employee,0,146864.48508827385,buying property for renting out,30-40,no deudor,sin hijos,27000+,real estate,0
2,22.0,49,masters degree,0,married,0,F,employee,0,111808.3662177993,supplementary education,40-50,no deudor,con hijos,27000+,education,0
1,124.0,33,secondary education,1,married,0,M,employee,1,224670.1092297877,to buy a car,30-40,deudor,con hijos,27000+,car,1
0,128.0,37,secondary education,1,married,0,M,civil servant,0,115368.44797674182,transactions with the residential real estate,30-40,no deudor,sin hijos,27000+,real estate,0
0,13935.0,66,secondary education,1,civil partnership,1,F,retiree,0,90038.00652957869,wedding ceremony,60+,no deudor,sin hijos,27000+,wedding,0
1,25.0,55,masters degree,0,civil partnership,1,M,partner,0,256555.1177439305,to have a wedding,50-60,no deudor,con hijos,27000+,wedding,0
0,47.0,23,masters degree,0,civil partnership,1,M,employee,0,186496.87442731732,buying property for renting out,20-30,no deudor,sin hijos,27000+,real estate,0
1,41.0,48,secondary education,1,civil partnership,1,F,employee,0,105881.71703966388,wedding ceremony,40-50,no deudor,con hijos,27000+,wedding,0
1,195.0,52,masters degree,0,married,0,F,partner,0,232510.285411642,building a property,50-60,no deudor,con hijos,27000+,real estate,0
0,16317.0,58,secondary education,1,married,0,F,retiree,0,58223.54927783628,housing transactions,50-60,no deudor,sin hijos,27000+,real estate,0
0,37.0,27,masters degree,0,married,0,M,civil servant,0,442791.61740443815,buy real estate,20-30,no deudor,sin hijos,27000+,real estate,0
1,47.0,43,secondary education,1,married,0,F,employee,0,154837.42642575825,transactions with the residential real estate,40-50,no deudor,con hijos,27000+,real estate,0
2,32.0,31,secondary education,1,married,0,F,partner,0,50192.218627912014,property,30-40,no deudor,con hijos,27000+,real estate,0
0,75.0,31,secondary education,1,unmarried,4,M,employee,1,108009.3374061646,education,30-40,deudor,sin hijos,27000+,education,1
0,14534.0,59,secondary education,1,married,0,F,retiree,0,91701.95207240904,to get asupplementary education,50-60,no deudor,sin hijos,27000+,education,0
0,19.0,40,secondary education,1,married,0,F,partner,0,315427.69667755783,education,40-50,no deudor,sin hijos,27000+,education,0
0,71.0,44,masters degree,0,married,0,F,employee,0,94998.74536465826,car,40-50,no deudor,sin hijos,27000+,car,0
1,156.0,55,secondary education,1,married,0,M,partner,1,48672.28585412433,to buy a car,50-60,deudor,con hijos,27000+,car,1
0,35.0,21,secondary education,1,civil partnership,1,M,employee,0,85067.95425962185,profile education,20-30,no deudor,sin hijos,27000+,education,0
0,524.0,54,secondary education,1,married,0,F,employee,0,182614.47494437583,buying a second-hand car,50-60,no deudor,sin hijos,27000+,car,0
0,6.0,30,bachelor degree,2,unmarried,4,F,civil servant,0,294009.477987013,buying a second-hand car,30-40,no deudor,sin hijos,27000+,car,0
2,35.0,26,secondary education,1,civil partnership,1,M,employee,0,121858.7031244408,to have a wedding,20-30,no deudor,con hijos,27000+,wedding,0
0,94.0,25,bachelor degree,2,married,0,F,employee,0,252312.5563338705,to own a car,20-30,no deudor,sin hijos,27000+,car,0
0,15713.0,53,masters degree,0,married,0,F,retiree,0,170433.13738457565,purchase of the house for my family,50-60,no deudor,sin hijos,27000+,real estate,0
1,26.0,42,secondary education,1,civil partnership,1,F,employee,0,236542.8619766991,housing transactions,40-50,no deudor,con hijos,27000+,real estate,0
1,9.0,46,secondary education,1,married,0,M,employee,0,198890.4370387837,car purchase,40-50,no deudor,con hijos,27000+,car,0
0,135.0,68,secondary education,1,married,0,F,employee,0,172893.08457673353,buying my own car,60+,no deudor,sin hijos,27000+,car,0
1,55.0,24,secondary education,1,married,0,F,employee,0,158998.76819852472,purchase of the house,20-30,no deudor,con hijos,27000+,real estate,0
2,18.0,26,secondary education,1,married,0,F,employee,0,170604.54222152635,car purchase,20-30,no deudor,con hijos,27000+,car,0
0,142.0,52,secondary education,1,married,0,F,partner,0,131355.92004766554,car purchase,50-60,no deudor,sin hijos,27000+,car,0
1,86.0,50,secondary education,1,civil partnership,1,F,partner,0,145905.30336241506,buying a second-hand car,50-60,no deudor,con hijos,27000+,car,0
2,84.0,34,secondary education,1,married,0,F,partner,0,174247.68528578882,buying my own car,30-40,no deudor,con hijos,27000+,car,0
0,14153.0,55,secondary education,1,married,0,F,retiree,0,114237.70367060527,to buy a car,50-60,no deudor,sin hijos,27000+,car,0
0,9.0,39,secondary education,1,widow / widower,2,F,partner,0,135163.19010037085,supplementary education,30-40,no deudor,sin hijos,27000+,education,0
0,242.0,42,masters degree,0,married,0,F,partner,0,110506.99836280428,to get asupplementary education,40-50,no deudor,sin hijos,27000+,education,0
0,111.0,47,secondary education,1,married,0,M,partner,0,249248.1034029933,transactions with my real estate,40-50,no deudor,sin hijos,27000+,real estate,0
0,15732.0,64,secondary education,1,married,0,F,retiree,0,230481.0183573211,to become educated,60+,no deudor,sin hijos,27000+,education,0
0,42.0,21,secondary education,1,unmarried,4,F,employee,0,75749.93988454,transactions with the residential real estate,20-30,no deudor,sin hijos,27000+,real estate,0
1,52.0,34,masters degree,0,married,0,F,employee,0,342481.8111588933,transactions with my real estate,30-40,no deudor,con hijos,27000+,real estate,0
2,138.0,35,secondary education,1,civil partnership,1,F,employee,0,107634.548165725,buying a second-hand car,30-40,no deudor,con hijos,27000+,car,0
0,39.0,46,secondary education,1,unmarried,4,F,employee,0,76664.67475874473,profile education,40-50,no deudor,sin hijos,27000+,education,0
0,2.0,34,masters degree,0,married,0,F,civil servant,0,97264.76700157092,housing,30-40,no deudor,sin hijos,27000+,real estate,0
1,49.0,31,masters degree,0,unmarried,4,M,partner,1,245428.9573368104,building a property,30-40,deudor,con hijos,27000+,real estate,1
0,13992.0,60,secondary education,1,civil partnership,1,F,retiree,0,108835.66696620516,building a real estate,60+,no deudor,sin hijos,27000+,real estate,0
0,13.0,26,secondary education,1,unmarried,4,M,employee,1,94534.7442879116,car purchase,20-30,deudor,sin hijos,27000+,car,1
1,18.0,43,masters degree,0,civil partnership,1,M,employee,0,227580.0380857093,car purchase,40-50,no deudor,con hijos,27000+,car,0
1,4.0,39,secondary education,1,married,0,M,employee,0,245570.5736148134,construction of own property,30-40,no deudor,con hijos,27000+,real estate,0
0,81.0,30,masters degree,0,married,0,F,partner,1,463567.1358858802,profile education,30-40,deudor,sin hijos,27000+,education,1
0,14911.0,56,secondary education,1,civil partnership,1,F,retiree,0,144021.44438999167,buying a second-hand car,50-60,no deudor,sin hijos,27000+,car,0
0,34.0,34,masters degree,0,unmarried,4,M,employee,0,151137.88686317575,property,30-40,no deudor,sin hijos,27000+,real estate,0
0,45.0,42,bachelor degree,2,married,0,F,employee,0,86933.45061916499,transactions with my real estate,40-50,no deudor,sin hijos,27000+,real estate,0
0,8.0,46,secondary education,1,married,0,F,employee,0,112431.35634844653,building a property,40-50,no deudor,sin hijos,27000+,real estate,0
2,247.0,42,masters degree,0,civil partnership,1,M,employee,0,120857.0760149126,having a wedding,40-50,no deudor,con hijos,27000+,wedding,0
0,243.0,40,secondary education,1,civil partnership,1,F,employee,0,189048.9296628952,wedding ceremony,40-50,no deudor,sin hijos,27000+,wedding,0
2,4.0,29,secondary education,1,married,0,M,civil servant,0,120052.06366885238,to get asupplementary education,20-30,no deudor,con hijos,27000+,education,0
0,4.0,42,secondary education,1,married,0,F,employee,0,164630.58120180745,real estate transactions,40-50,no deudor,sin hijos,27000+,real estate,0
0,14170.0,56,secondary education,1,civil partnership,1,F,retiree,0,170074.24152529644,to have a wedding,50-60,no deudor,sin hijos,27000+,wedding,0
0,24.0,44,secondary education,1,civil partnership,1,F,employee,0,124168.95199424724,going to university,40-50,no deudor,sin hijos,27000+,education,0
0,18.0,27,secondary education,1,unmarried,4,F,employee,1,61309.31972009612,buy commercial real estate,20-30,deudor,sin hijos,27000+,real estate,1
0,35.0,27,secondary education,1,unmarried,4,M,employee,0,282161.7512614457,supplementary education,20-30,no deudor,sin hijos,27000+,education,0
1,113.0,35,masters degree,0,civil partnership,1,F,employee,0,142303.0550697506,wedding ceremony,30-40,no deudor,con hijos,27000+,wedding,0
0,78.0,41,secondary education,1,civil partnership,1,F,employee,0,192634.4732802996,profile education,40-50,no deudor,sin hijos,27000+,education,0
0,9.0,50,secondary education,1,civil partnership,1,F,employee,0,227614.0198647572,property renovation,50-60,no deudor,sin hijos,27000+,real estate,0
0,87.0,60,secondary education,1,civil partnership,1,F,employee,0,590213.0024285546,wedding ceremony,60+,no deudor,sin hijos,27000+,wedding,0
0,66.0,26,bachelor degree,2,unmarried,4,M,partner,0,184588.5167760249,housing,20-30,no deudor,sin hijos,27000+,real estate,0
0,141.0,59,masters degree,0,married,0,M,employee,0,190590.6277360961,cars,50-60,no deudor,sin hijos,27000+,car,0
0,14259.0,56,secondary education,1,widow / widower,2,F,retiree,1,125946.8036709738,real estate transactions,50-60,deudor,sin hijos,27000+,real estate,1
0,67.0,31,secondary education,1,married,0,F,civil servant,1,90521.03266957476,to get asupplementary education,30-40,deudor,sin hijos,27000+,education,1
1,265.0,59,masters degree,0,married,0,F,employee,0,346343.6732918633,buy real estate,50-60,no deudor,con hijos,27000+,real estate,0
0,6.0,37,secondary education,1,unmarried,4,F,employee,0,205311.73064593112,housing transactions,30-40,no deudor,sin hijos,27000+,real estate,0
0,48.0,38,secondary education,1,married,0,M,employee,0,155839.10687017412,construction of own property,30-40,no deudor,sin hijos,27000+,real estate,0
0,36.0,33,masters degree,0,married,0,F,employee,0,224990.4019143859,building a real estate,30-40,no deudor,sin hijos,27000+,real estate,0
0,208.0,43,secondary education,1,civil partnership,1,F,partner,0,83019.10674012247,wedding ceremony,40-50,no deudor,sin hijos,27000+,wedding,0
0,14955.0,58,secondary education,1,married,0,M,retiree,0,85244.15165821544,to buy a car,50-60,no deudor,sin hijos,27000+,car,0
0,24.0,22,bachelor degree,2,civil partnership,1,M,partner,0,189048.58027210715,buying property for renting out,20-30,no deudor,sin hijos,27000+,real estate,0
0,102.0,43,masters degree,0,unmarried,4,F,employee,0,270522.1859446363,to become educated,40-50,no deudor,sin hijos,27000+,education,0
0,14.0,25,secondary education,1,civil partnership,1,M,employee,0,130426.906239747,wedding ceremony,20-30,no deudor,sin hijos,27000+,wedding,0
0,159.0,44,secondary education,1,civil partnership,1,F,partner,0,226851.4629289837,to own a car,40-50,no deudor,sin hijos,27000+,car,0
0,16087.0,56,secondary education,1,married,0,F,retiree,0,142288.19334899922,real estate transactions,50-60,no deudor,sin hijos,27000+,real estate,0
0,55.0,39,masters degree,0,married,0,M,employee,0,165281.85358075408,transactions with the residential real estate,30-40,no deudor,sin hijos,27000+,real estate,0
0,235.0,60,secondary education,1,divorced,3,M,partner,0,154083.36044293802,education,60+,no deudor,sin hijos,27000+,education,0
0,15869.0,55,secondary education,1,widow / widower,2,F,retiree,0,65089.91816884334,getting higher education,50-60,no deudor,sin hijos,27000+,education,0
0,178.0,52,masters degree,0,married,0,F,partner,0,276203.1692543212,to own a car,50-60,no deudor,sin hijos,27000+,car,0
0,232.0,44,secondary education,1,unmarried,4,F,partner,0,312838.8253353308,building a real estate,40-50,no deudor,sin hijos,27000+,real estate,0
1,14937.0,64,primary education,3,civil partnership,1,F,retiree,0,108567.54933070904,having a wedding,60+,no deudor,con hijos,27000+,wedding,0
0,16497.0,57,secondary education,1,married,0,F,retiree,0,176668.0192341861,housing transactions,50-60,no deudor,sin hijos,27000+,real estate,0
1,17.0,34,secondary education,1,married,0,F,employee,0,59988.20227200657,buy real estate,30-40,no deudor,con hijos,27000+,real estate,0
0,6.0,25,secondary education,1,civil partnership,1,F,employee,0,97012.75240181392,having a wedding,20-30,no deudor,sin hijos,27000+,wedding,0
0,33.0,63,secondary education,1,civil partnership,1,F,civil servant,0,125190.91819518268,cars,60+,no deudor,sin hijos,27000+,car,0
0,14489.0,68,masters degree,0,married,0,M,retiree,0,131711.82704615511,property renovation,60+,no deudor,sin hijos,27000+,real estate,0
0,14222.0,60,masters degree,0,married,0,F,retiree,0,156120.1360458773,car,60+,no deudor,sin hijos,27000+,car,0
0,24.0,29,secondary education,1,civil partnership,1,F,employee,0,167805.79012213484,buying property for renting out,20-30,no deudor,sin hijos,27000+,real estate,0
0,20.0,37,secondary education,1,married,0,F,employee,0,107650.6158239421,buying a second-hand car,30-40,no deudor,sin hijos,27000+,car,0
0,16611.0,65,masters degree,0,civil partnership,1,F,retiree,0,110284.41508409026,to have a wedding,60+,no deudor,sin hijos,27000+,wedding,0
0,74.0,39,secondary education,1,civil partnership,1,F,employee,0,86071.60132496321,to buy a car,30-40,no deudor,sin hijos,27000+,car,0
0,128.0,55,bachelor degree,2,married,0,F,employee,0,158145.8999143391,car,50-60,no deudor,sin hijos,27000+,car,0
0,24.0,44,secondary education,1,unmarried,4,M,employee,0,224679.79220600013,housing transactions,40-50,no deudor,sin hijos,27000+,real estate,0
0,214.0,40,secondary education,1,married,0,F,partner,0,339658.6237875442,housing,40-50,no deudor,sin hijos,27000+,real estate,0
0,166.0,49,masters degree,0,married,0,F,civil servant,0,73907.77220852107,buying my own car,40-50,no deudor,sin hijos,27000+,car,0
0,15938.0,66,secondary education,1,widow / widower,2,F,retiree,0,153275.963283372,buy residential real estate,60+,no deudor,sin hijos,27000+,real estate,0
0,345.0,44,secondary education,1,married,0,F,employee,0,129342.10117066644,cars,40-50,no deudor,sin hijos,27000+,car,0
0,31.0,40,masters degree,0,married,0,M,partner,0,230407.0974161249,getting an education,40-50,no deudor,sin hijos,27000+,education,0
0,16135.0,60,secondary education,1,married,0,F,retiree,0,80380.54673144965,construction of own property,60+,no deudor,sin hijos,27000+,real estate,0
0,13895.0,67,secondary education,1,married,0,F,retiree,0,455052.5933395418,purchase of my own house,60+,no deudor,sin hijos,27000+,real estate,0
0,98.0,52,secondary education,1,married,0,F,partner,0,56879.14351102718,transactions with my real estate,50-60,no deudor,sin hijos,27000+,real estate,0
2,91.0,31,secondary education,1,married,0,F,employee,0,149625.26500589403,buy residential real estate,30-40,no deudor,con hijos,27000+,real estate,0
2,73.0,28,masters degree,0,married,0,F,employee,0,172176.4484925917,real estate transactions,20-30,no deudor,con hijos,27000+,real estate,0
0,17.0,22,secondary education,1,unmarried,4,F,employee,0,94270.46965509791,building a real estate,20-30,no deudor,sin hijos,27000+,real estate,0
0,39.0,41,secondary education,1,married,0,M,partner,0,228479.7309208396,property,40-50,no deudor,sin hijos,27000+,real estate,0
0,14545.0,66,secondary education,1,civil partnership,1,F,retiree,0,38662.15683241834,transactions with the residential real estate,60+,no deudor,sin hijos,27000+,real estate,0
0,115.0,38,secondary education,1,civil partnership,1,F,partner,0,149816.86024805042,to have a wedding,30-40,no deudor,sin hijos,27000+,wedding,0
0,106.0,28,secondary education,1,unmarried,4,M,employee,0,51150.45276763621,building a property,20-30,no deudor,sin hijos,27000+,real estate,0
0,120.0,59,masters degree,0,civil partnership,1,F,partner,0,282763.8997646761,purchase of a car,50-60,no deudor,sin hijos,27000+,car,0
0,116.0,28,secondary education,1,married,0,F,partner,0,126882.28414962011,getting an education,20-30,no deudor,sin hijos,27000+,education,0
1,16.0,25,secondary education,1,married,0,F,employee,0,165087.48440430482,buying property for renting out,20-30,no deudor,con hijos,27000+,real estate,0
0,92.0,51,secondary education,1,married,0,F,employee,0,87472.00533016941,to own a car,50-60,no deudor,sin hijos,27000+,car,0
0,106.0,61,masters degree,0,married,0,M,employee,0,109113.60167757217,real estate transactions,60+,no deudor,sin hijos,27000+,real estate,0
0,16252.0,60,secondary education,1,widow / widower,2,F,retiree,0,127310.26257917512,building a real estate,60+,no deudor,sin hijos,27000+,real estate,0
1,75.0,35,secondary education,1,civil partnership,1,F,partner,0,33322.63196702507,to have a wedding,30-40,no deudor,con hijos,27000+,wedding,0
0,21.0,43,secondary education,1,civil partnership,1,M,employee,0,303202.20046306856,wedding ceremony,40-50,no deudor,sin hijos,27000+,wedding,0
0,100.0,53,secondary education,1,married,0,F,employee,1,142957.07551441493,purchase of the house for my family,50-60,deudor,sin hijos,27000+,real estate,1
0,172.0,29,masters degree,0,unmarried,4,F,employee,0,373492.0937199638,purchase of the house for my family,20-30,no deudor,sin hijos,27000+,real estate,0
1,84.0,26,masters degree,0,married,0,F,employee,0,95655.08786095504,housing,20-30,no deudor,con hijos,27000+,real estate,0
1,73.0,44,secondary education,1,unmarried,4,M,partner,0,140726.7405382219,building a property,40-50,no deudor,con hijos,27000+,real estate,0
1,194.0,41,secondary education,1,civil partnership,1,F,employee,0,128389.0605508718,going to university,40-50,no deudor,con hijos,27000+,education,0
3,34.0,47,secondary education,1,married,0,F,employee,0,109759.61732970276,real estate transactions,40-50,no deudor,con hijos,27000+,real estate,0
0,13902.0,56,primary education,3,widow / widower,2,M,retiree,0,117294.49758796186,property renovation,50-60,no deudor,sin hijos,27000+,real estate,0
0,15504.0,54,secondary education,1,married,0,F,retiree,0,129470.92435275338,to own a car,50-60,no deudor,sin hijos,27000+,car,0
0,154.0,44,secondary education,1,unmarried,4,M,employee,0,282153.46699694433,housing transactions,40-50,no deudor,sin hijos,27000+,real estate,0
1,15.0,28,secondary education,1,married,0,M,employee,0,163206.00513568532,housing transactions,20-30,no deudor,con hijos,27000+,real estate,0
0,34.0,30,secondary education,1,civil partnership,1,F,employee,1,133414.40229959553,wedding ceremony,30-40,deudor,sin hijos,27000+,wedding,1
0,97.0,42,secondary education,1,married,0,F,employee,0,252451.6133275236,second-hand car purchase,40-50,no deudor,sin hijos,27000+,car,0
0,135.0,25,secondary education,1,married,0,M,employee,1,158120.34036409436,building a real estate,20-30,deudor,sin hijos,27000+,real estate,1
1,43.0,46,secondary education,1,married,0,F,employee,0,128863.00303609578,education,40-50,no deudor,con hijos,27000+,education,0
0,27.0,60,secondary education,1,civil partnership,1,M,employee,0,106948.96188450367,to have a wedding,60+,no deudor,sin hijos,27000+,wedding,0
1,114.0,38,masters degree,0,civil partnership,1,F,employee,0,117226.3164216138,having a wedding,30-40,no deudor,con hijos,27000+,wedding,0
3,129.0,30,masters degree,0,married,0,F,partner,0,189638.6459143868,purchase of my own house,30-40,no deudor,con hijos,27000+,real estate,0
0,62.0,30,secondary education,1,unmarried,4,F,civil servant,0,196234.04488901523,supplementary education,30-40,no deudor,sin hijos,27000+,education,0
0,102.0,31,secondary education,1,unmarried,4,F,employee,0,75211.66353956454,transactions with my real estate,30-40,no deudor,sin hijos,27000+,real estate,0
0,444.0,58,secondary education,1,civil partnership,1,F,employee,0,104142.05211821904,wedding ceremony,50-60,no deudor,sin hijos,27000+,wedding,0
1,83.0,34,secondary education,1,married,0,F,employee,0,262297.172694658,real estate transactions,30-40,no deudor,con hijos,27000+,real estate,0
0,14174.0,62,secondary education,1,married,0,F,retiree,0,125929.34654946016,to buy a car,60+,no deudor,sin hijos,27000+,car,0
2,117.0,40,secondary education,1,civil partnership,1,M,employee,0,87599.04180746927,to get asupplementary education,40-50,no deudor,con hijos,27000+,education,0
0,182.0,39,secondary education,1,married,0,F,employee,0,259776.1561889755,cars,30-40,no deudor,sin hijos,27000+,car,0
2,132.0,33,secondary education,1,married,0,F,employee,0,85083.0712072879,housing,30-40,no deudor,con hijos,27000+,real estate,0
3,20.0,44,masters degree,0,unmarried,4,F,partner,0,127391.02913865108,second-hand car purchase,40-50,no deudor,con hijos,27000+,car,0
0,40.0,52,secondary education,1,unmarried,4,F,employee,0,71633.97072821384,buy residential real estate,50-60,no deudor,sin hijos,27000+,real estate,0
0,87.0,44,secondary education,1,civil partnership,1,M,partner,0,134586.06773587278,buying a second-hand car,40-50,no deudor,sin hijos,27000+,car,0
0,14540.0,64,bachelor degree,2,married,0,F,retiree,0,164667.27567088796,purchase of my own house,60+,no deudor,sin hijos,27000+,real estate,0
1,227.0,39,secondary education,1,married,0,F,employee,0,56923.350391061926,buying property for renting out,30-40,no deudor,con hijos,27000+,real estate,0
0,54.0,26,secondary education,1,unmarried,4,M,employee,0,139227.45196981795,housing,20-30,no deudor,sin hijos,27000+,real estate,0
0,14735.0,64,secondary education,1,divorced,3,F,retiree,0,305552.392101418,cars,60+,no deudor,sin hijos,27000+,car,0
2,117.0,32,secondary education,1,married,0,M,partner,0,99249.41176425607,purchase of a car,30-40,no deudor,con hijos,27000+,car,0
0,87.0,28,secondary education,1,civil partnership,1,M,partner,0,189621.2306780275,to have a wedding,20-30,no deudor,sin hijos,27000+,wedding,0
1,43.0,42,secondary education,1,married,0,M,employee,0,105889.94264627276,property,40-50,no deudor,con hijos,27000+,real estate,0
2,9.0,35,primary education,3,married,0,F,employee,0,113609.96280644884,buy real estate,30-40,no deudor,con hijos,27000+,real estate,0
1,124.0,43,secondary education,1,married,0,F,employee,0,168616.52371090738,buy commercial real estate,40-50,no deudor,con hijos,27000+,real estate,0
1,11.0,39,secondary education,1,civil partnership,1,F,employee,0,185262.49100470328,having a wedding,30-40,no deudor,con hijos,27000+,wedding,0
1,118.0,37,secondary education,1,unmarried,4,F,employee,0,198377.61902113192,car purchase,30-40,no deudor,con hijos,27000+,car,0
0,220.0,50,secondary education,1,married,0,F,employee,0,150789.3907691493,housing,50-60,no deudor,sin hijos,27000+,real estate,0
1,237.0,49,secondary education,1,married,0,F,employee,0,79795.11695248104,purchase of a car,40-50,no deudor,con hijos,27000+,car,0
0,42.0,24,secondary education,1,unmarried,4,M,employee,0,107131.80525919788,to become educated,20-30,no deudor,sin hijos,27000+,education,0
0,43.0,55,secondary education,1,unmarried,4,M,employee,0,151164.4780794789,property renovation,50-60,no deudor,sin hijos,27000+,real estate,0
1,170.0,38,secondary education,1,civil partnership,1,F,employee,0,37919.670048168926,having a wedding,30-40,no deudor,con hijos,27000+,wedding,0
0,15377.0,65,secondary education,1,civil partnership,1,M,retiree,0,81710.79829631255,buying property for renting out,60+,no deudor,sin hijos,27000+,real estate,0
0,42.0,38,masters degree,0,married,0,M,partner,0,141462.45432042045,buy commercial real estate,30-40,no deudor,sin hijos,27000+,real estate,0
1,255.0,45,secondary education,1,civil partnership,1,F,employee,0,92389.95180083414,transactions with my real estate,40-50,no deudor,con hijos,27000+,real estate,0
0,17.0,39,secondary education,1,civil partnership,1,M,employee,0,54179.14532574381,real estate transactions,30-40,no deudor,sin hijos,27000+,real estate,0
1,123.0,34,masters degree,0,married,0,F,civil servant,0,142940.5102950639,buying my own car,30-40,no deudor,con hijos,27000+,car,0
1,115.0,42,secondary education,1,married,0,F,partner,0,153422.97906558574,construction of own property,40-50,no deudor,con hijos,27000+,real estate,0
0,40.0,27,masters degree,0,civil partnership,1,M,employee,0,211250.17409386465,real estate transactions,20-30,no deudor,sin hijos,27000+,real estate,0
0,47.0,38,secondary education,1,married,0,F,employee,0,157745.68408006697,real estate transactions,30-40,no deudor,sin hijos,27000+,real estate,0
2,107.0,29,masters degree,0,married,0,F,employee,0,213057.6787032955,supplementary education,20-30,no deudor,con hijos,27000+,education,0
0,16608.0,60,bachelor degree,2,married,0,F,retiree,0,83625.5838589769,going to university,60+,no deudor,sin hijos,27000+,education,0
0,97.0,26,secondary education,1,married,0,F,employee,0,116030.0345059234,to own a car,20-30,no deudor,sin hijos,27000+,car,0
1,328.0,47,masters degree,0,civil partnership,1,F,employee,0,128557.43032705516,to have a wedding,40-50,no deudor,con hijos,27000+,wedding,0
0,112.0,53,masters degree,0,married,0,F,employee,0,131269.93972387322,housing transactions,50-60,no deudor,sin hijos,27000+,real estate,0
0,396.0,48,secondary education,1,divorced,3,F,partner,0,98126.20604149115,real estate transactions,40-50,no deudor,sin hijos,27000+,real estate,0
1,95.0,42,secondary education,1,married,0,F,employee,0,231105.87214589503,university education,40-50,no deudor,con hijos,27000+,education,0
1,189.0,45,secondary education,1,married,0,F,partner,0,148752.61206081053,housing,40-50,no deudor,con hijos,27000+,real estate,0
0,16533.0,65,secondary education,1,married,0,F,retiree,0,120571.64096997931,second-hand car purchase,60+,no deudor,sin hijos,27000+,car,0
1,167.0,35,masters degree,0,married,0,F,civil servant,0,177959.91534936609,second-hand car purchase,30-40,no deudor,con hijos,27000+,car,0
0,59.0,36,masters degree,0,married,0,F,partner,0,325390.9896591944,real estate transactions,30-40,no deudor,sin hijos,27000+,real estate,0
0,544.0,57,secondary education,1,married,0,M,employee,0,199507.42274158468,purchase of my own house,50-60,no deudor,sin hijos,27000+,real estate,0
1,37.0,37,secondary education,1,married,0,F,partner,0,214814.0187802268,housing,30-40,no deudor,con hijos,27000+,real estate,0
1,15.0,26,masters degree,0,divorced,3,F,employee,0,189625.60790427023,building a real estate,20-30,no deudor,con hijos,27000+,real estate,0
1,13882.0,40,secondary education,1,married,0,F,retiree,0,56901.44143639397,building a property,40-50,no deudor,con hijos,27000+,real estate,0
0,81.0,36,masters degree,0,married,0,F,partner,0,169901.81816439272,going to university,30-40,no deudor,sin hijos,27000+,education,0
0,242.0,54,secondary education,1,married,0,M,employee,0,171402.56761718768,getting an education,50-60,no deudor,sin hijos,27000+,education,0
0,15852.0,67,secondary education,1,unmarried,4,F,retiree,0,140250.9054835946,car purchase,60+,no deudor,sin hijos,27000+,car,0
1,1.0,31,secondary education,1,married,0,F,employee,1,166952.41542669243,university education,30-40,deudor,con hijos,27000+,education,1
0,6.0,43,secondary education,1,married,0,F,employee,1,116245.24618637512,second-hand car purchase,40-50,deudor,sin hijos,27000+,car,1
0,14854.0,65,secondary education,1,married,0,F,retiree,0,61393.9960823881,housing transactions,60+,no deudor,sin hijos,27000+,real estate,0
0,16203.0,54,secondary education,1,married,0,F,retiree,0,55358.17717209696,transactions with my real estate,50-60,no deudor,sin hijos,27000+,real estate,0
0,30.0,45,masters degree,0,married,0,M,employee,0,113328.99283319342,second-hand car purchase,40-50,no deudor,sin hijos,27000+,car,0
0,16.0,59,secondary education,1,civil partnership,1,F,partner,0,137849.99385440355,to have a wedding,50-60,no deudor,sin hijos,27000+,wedding,0
1,28.0,26,secondary education,1,unmarried,4,M,employee,0,124991.68934910477,real estate transactions,20-30,no deudor,con hijos,27000+,real estate,0
0,72.0,46,masters degree,0,married,0,F,civil servant,0,242877.8277892295,property,40-50,no deudor,sin hijos,27000+,real estate,0
0,137.0,41,masters degree,0,civil partnership,1,M,employee,0,129025.73628718428,to have a wedding,40-50,no deudor,sin hijos,27000+,wedding,0
1,19.0,32,secondary education,1,unmarried,4,M,employee,0,182599.918403609,buy residential real estate,30-40,no deudor,con hijos,27000+,real estate,0
0,105.0,50,secondary education,1,married,0,F,employee,0,101580.23233040232,buy residential real estate,50-60,no deudor,sin hijos,27000+,real estate,0
0,13.0,32,secondary education,1,unmarried,4,F,employee,0,103257.31998385438,car purchase,30-40,no deudor,sin hijos,27000+,car,0
1,22.0,41,masters degree,0,married,0,M,partner,1,176231.69064607378,purchase of a car,40-50,deudor,con hijos,27000+,car,1
0,61.0,52,masters degree,0,married,0,F,civil servant,0,84122.1019266805,transactions with the residential real estate,50-60,no deudor,sin hijos,27000+,real estate,0
2,70.0,30,masters degree,0,married,0,F,partner,0,134219.661086982,supplementary education,30-40,no deudor,con hijos,27000+,education,0
0,30.0,56,secondary education,1,unmarried,4,M,employee,0,97500.62943048537,supplementary education,50-60,no deudor,sin hijos,27000+,education,0
0,48.0,64,secondary education,1,divorced,3,F,partner,0,98506.53606635545,to become educated,60+,no deudor,sin hijos,27000+,education,0
0,147.0,42,secondary education,1,married,0,F,employee,0,159667.54312781958,housing,40-50,no deudor,sin hijos,27000+,real estate,0
0,14360.0,64,secondary education,1,widow / widower,2,F,retiree,0,137803.69478769795,buying my own car,60+,no deudor,sin hijos,27000+,car,0
